;location;date;new_cases;new_deaths;population;aged_65_older_percent;gdp_per_capita;hospital_beds_per_thousand;year;month_of_year;week_of_year;weekday;day_of_year;code_3;country_code;continent;sub_region;hosp_level_natural_id;gdp_level_natural_id;hosp_level_pk;gdp_level_pk;hosp_level_desc;gdp_level_desc;sub_regions_id;continent_id;day_id
1895;Belgium;2020-03-21;462;16;11589616;18.571;42658.576;5.64;2020;3;12;5;81;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737505
1896;Belgium;2020-03-22;558;30;11589616;18.571;42658.576;5.64;2020;3;12;6;82;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737506
1897;Belgium;2020-03-23;586;8;11589616;18.571;42658.576;5.64;2020;3;13;0;83;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737507
1898;Belgium;2020-03-24;342;13;11589616;18.571;42658.576;5.64;2020;3;13;1;84;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737508
1899;Belgium;2020-03-25;526;34;11589616;18.571;42658.576;5.64;2020;3;13;2;85;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737509
1900;Belgium;2020-03-26;668;56;11589616;18.571;42658.576;5.64;2020;3;13;3;86;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737510
1901;Belgium;2020-03-27;1298;42;11589616;18.571;42658.576;5.64;2020;3;13;4;87;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737511
1902;Belgium;2020-03-28;1049;69;11589616;18.571;42658.576;5.64;2020;3;13;5;88;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737512
1903;Belgium;2020-03-29;1850;64;11589616;18.571;42658.576;5.64;2020;3;13;6;89;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737513
1904;Belgium;2020-03-30;1702;78;11589616;18.571;42658.576;5.64;2020;3;14;0;90;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737514
1905;Belgium;2020-03-31;1063;82;11589616;18.571;42658.576;5.64;2020;3;14;1;91;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737515
1906;Belgium;2020-04-01;876;192;11589616;18.571;42658.576;5.64;2020;4;14;2;92;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737516
1907;Belgium;2020-04-02;1189;123;11589616;18.571;42658.576;5.64;2020;4;14;3;93;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737517
1908;Belgium;2020-04-03;1384;183;11589616;18.571;42658.576;5.64;2020;4;14;4;94;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737518
1909;Belgium;2020-04-04;1422;132;11589616;18.571;42658.576;5.64;2020;4;14;5;95;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737519
1910;Belgium;2020-04-05;1661;140;11589616;18.571;42658.576;5.64;2020;4;14;6;96;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737520
1911;Belgium;2020-04-06;1260;164;11589616;18.571;42658.576;5.64;2020;4;15;0;97;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737521
1912;Belgium;2020-04-07;1123;185;11589616;18.571;42658.576;5.64;2020;4;15;1;98;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737522
1913;Belgium;2020-04-08;1380;403;11589616;18.571;42658.576;5.64;2020;4;15;2;99;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737523
1914;Belgium;2020-04-09;1209;205;11589616;18.571;42658.576;5.64;2020;4;15;3;100;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737524
1915;Belgium;2020-04-10;1580;283;11589616;18.571;42658.576;5.64;2020;4;15;4;101;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737525
1916;Belgium;2020-04-11;1684;496;11589616;18.571;42658.576;5.64;2020;4;15;5;102;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737526
1917;Belgium;2020-04-12;1351;327;11589616;18.571;42658.576;5.64;2020;4;15;6;103;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737527
1918;Belgium;2020-04-13;1629;254;11589616;18.571;42658.576;5.64;2020;4;16;0;104;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737528
1919;Belgium;2020-04-14;942;303;11589616;18.571;42658.576;5.64;2020;4;16;1;105;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737529
1920;Belgium;2020-04-15;530;254;11589616;18.571;42658.576;5.64;2020;4;16;2;106;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737530
1921;Belgium;2020-04-16;2454;283;11589616;18.571;42658.576;5.64;2020;4;16;3;107;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737531
1922;Belgium;2020-04-17;1236;417;11589616;18.571;42658.576;5.64;2020;4;16;4;108;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737532
1923;Belgium;2020-04-18;1329;306;11589616;18.571;42658.576;5.64;2020;4;16;5;109;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737533
1924;Belgium;2020-04-19;1045;290;11589616;18.571;42658.576;5.64;2020;4;16;6;110;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737534
1925;Belgium;2020-04-20;1313;230;11589616;18.571;42658.576;5.64;2020;4;17;0;111;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737535
1926;Belgium;2020-04-21;1487;145;11589616;18.571;42658.576;5.64;2020;4;17;1;112;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737536
1927;Belgium;2020-04-22;973;170;11589616;18.571;42658.576;5.64;2020;4;17;2;113;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737537
1928;Belgium;2020-04-23;933;264;11589616;18.571;42658.576;5.64;2020;4;17;3;114;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737538
1929;Belgium;2020-04-24;908;228;11589616;18.571;42658.576;5.64;2020;4;17;4;115;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737539
1930;Belgium;2020-04-25;1496;189;11589616;18.571;42658.576;5.64;2020;4;17;5;116;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737540
1931;Belgium;2020-04-26;1032;238;11589616;18.571;42658.576;5.64;2020;4;17;6;117;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737541
1932;Belgium;2020-04-27;809;177;11589616;18.571;42658.576;5.64;2020;4;18;0;118;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737542
1933;Belgium;2020-04-28;553;113;11589616;18.571;42658.576;5.64;2020;4;18;1;119;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737543
1934;Belgium;2020-04-29;647;124;11589616;18.571;42658.576;5.64;2020;4;18;2;120;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737544
1935;Belgium;2020-04-30;525;170;11589616;18.571;42658.576;5.64;2020;4;18;3;121;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737545
1936;Belgium;2020-05-01;660;93;11589616;18.571;42658.576;5.64;2020;5;18;4;122;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737546
1937;Belgium;2020-05-02;513;109;11589616;18.571;42658.576;5.64;2020;5;18;5;123;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737547
1938;Belgium;2020-05-03;485;62;11589616;18.571;42658.576;5.64;2020;5;18;6;124;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737548
1939;Belgium;2020-05-04;389;79;11589616;18.571;42658.576;5.64;2020;5;19;0;125;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737549
1940;Belgium;2020-05-05;361;80;11589616;18.571;42658.576;5.64;2020;5;19;1;126;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737550
1941;Belgium;2020-05-06;242;92;11589616;18.571;42658.576;5.64;2020;5;19;2;127;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737551
1942;Belgium;2020-05-07;272;323;11589616;18.571;42658.576;5.64;2020;5;19;3;128;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737552
1943;Belgium;2020-05-08;639;76;11589616;18.571;42658.576;5.64;2020;5;19;4;129;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737553
1944;Belgium;2020-05-09;591;106;11589616;18.571;42658.576;5.64;2020;5;19;5;130;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737554
1945;Belgium;2020-05-10;585;60;11589616;18.571;42658.576;5.64;2020;5;19;6;131;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737555
1946;Belgium;2020-05-11;485;75;11589616;18.571;42658.576;5.64;2020;5;20;0;132;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737556
1947;Belgium;2020-05-12;368;51;11589616;18.571;42658.576;5.64;2020;5;20;1;133;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737557
1948;Belgium;2020-05-13;330;54;11589616;18.571;42658.576;5.64;2020;5;20;2;134;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737558
1949;Belgium;2020-05-14;202;82;11589616;18.571;42658.576;5.64;2020;5;20;3;135;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737559
1950;Belgium;2020-05-15;307;60;11589616;18.571;42658.576;5.64;2020;5;20;4;136;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737560
1951;Belgium;2020-05-16;356;56;11589616;18.571;42658.576;5.64;2020;5;20;5;137;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737561
1952;Belgium;2020-05-17;345;46;11589616;18.571;42658.576;5.64;2020;5;20;6;138;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737562
1953;Belgium;2020-05-18;291;47;11589616;18.571;42658.576;5.64;2020;5;21;0;139;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737563
1954;Belgium;2020-05-19;279;28;11589616;18.571;42658.576;5.64;2020;5;21;1;140;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737564
1955;Belgium;2020-05-20;232;28;11589616;18.571;42658.576;5.64;2020;5;21;2;141;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737565
1956;Belgium;2020-05-21;192;42;11589616;18.571;42658.576;5.64;2020;5;21;3;142;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737566
1957;Belgium;2020-05-22;252;36;11589616;18.571;42658.576;5.64;2020;5;21;4;143;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737567
1958;Belgium;2020-05-23;276;26;11589616;18.571;42658.576;5.64;2020;5;21;5;144;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737568
1959;Belgium;2020-05-24;299;25;11589616;18.571;42658.576;5.64;2020;5;21;6;145;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737569
1960;Belgium;2020-05-25;282;43;11589616;18.571;42658.576;5.64;2020;5;22;0;146;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737570
1961;Belgium;2020-05-26;250;32;11589616;18.571;42658.576;5.64;2020;5;22;1;147;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737571
1962;Belgium;2020-05-27;113;22;11589616;18.571;42658.576;5.64;2020;5;22;2;148;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737572
1963;Belgium;2020-05-28;137;30;11589616;18.571;42658.576;5.64;2020;5;22;3;149;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737573
1964;Belgium;2020-05-29;257;24;11589616;18.571;42658.576;5.64;2020;5;22;4;150;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737574
1965;Belgium;2020-05-30;212;55;11589616;18.571;42658.576;5.64;2020;5;22;5;151;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737575
1966;Belgium;2020-05-31;125;10;11589616;18.571;42658.576;5.64;2020;5;22;6;152;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737576
1967;Belgium;2020-06-01;195;14;11589616;18.571;42658.576;5.64;2020;6;23;0;153;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737577
1968;Belgium;2020-06-02;136;19;11589616;18.571;42658.576;5.64;2020;6;23;1;154;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737578
1969;Belgium;2020-06-03;98;19;11589616;18.571;42658.576;5.64;2020;6;23;2;155;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737579
1970;Belgium;2020-06-04;70;17;11589616;18.571;42658.576;5.64;2020;6;23;3;156;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737580
1971;Belgium;2020-06-05;82;26;11589616;18.571;42658.576;5.64;2020;6;23;4;157;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737581
1972;Belgium;2020-06-06;140;18;11589616;18.571;42658.576;5.64;2020;6;23;5;158;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737582
1973;Belgium;2020-06-07;165;14;11589616;18.571;42658.576;5.64;2020;6;23;6;159;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737583
1974;Belgium;2020-06-08;154;15;11589616;18.571;42658.576;5.64;2020;6;24;0;160;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737584
1975;Belgium;2020-06-09;122;14;11589616;18.571;42658.576;5.64;2020;6;24;1;161;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737585
1976;Belgium;2020-06-10;89;10;11589616;18.571;42658.576;5.64;2020;6;24;2;162;BEL;56;Europe;Western Europe;MPTH;HIG;4;4;many hospital beds per thousand inhabitants;high income;19;3;737586
1977;Belize;2020-03-24;1;0;397621;3.853;7824.362;1.3;2020;3;13;1;84;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737508
1978;Belize;2020-03-25;0;0;397621;3.853;7824.362;1.3;2020;3;13;2;85;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737509
1979;Belize;2020-03-26;1;0;397621;3.853;7824.362;1.3;2020;3;13;3;86;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737510
1980;Belize;2020-03-27;0;0;397621;3.853;7824.362;1.3;2020;3;13;4;87;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737511
1981;Belize;2020-03-28;0;0;397621;3.853;7824.362;1.3;2020;3;13;5;88;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737512
1982;Belize;2020-03-29;0;0;397621;3.853;7824.362;1.3;2020;3;13;6;89;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737513
1983;Belize;2020-03-30;0;0;397621;3.853;7824.362;1.3;2020;3;14;0;90;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737514
1984;Belize;2020-03-31;1;0;397621;3.853;7824.362;1.3;2020;3;14;1;91;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737515
1985;Belize;2020-04-01;0;0;397621;3.853;7824.362;1.3;2020;4;14;2;92;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737516
1986;Belize;2020-04-02;0;0;397621;3.853;7824.362;1.3;2020;4;14;3;93;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737517
1987;Belize;2020-04-03;0;0;397621;3.853;7824.362;1.3;2020;4;14;4;94;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737518
1988;Belize;2020-04-04;1;0;397621;3.853;7824.362;1.3;2020;4;14;5;95;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737519
1989;Belize;2020-04-05;0;0;397621;3.853;7824.362;1.3;2020;4;14;6;96;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737520
1990;Belize;2020-04-06;1;1;397621;3.853;7824.362;1.3;2020;4;15;0;97;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737521
1991;Belize;2020-04-07;2;0;397621;3.853;7824.362;1.3;2020;4;15;1;98;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737522
1992;Belize;2020-04-08;0;0;397621;3.853;7824.362;1.3;2020;4;15;2;99;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737523
1993;Belize;2020-04-09;1;0;397621;3.853;7824.362;1.3;2020;4;15;3;100;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737524
1994;Belize;2020-04-10;1;0;397621;3.853;7824.362;1.3;2020;4;15;4;101;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737525
1995;Belize;2020-04-11;1;1;397621;3.853;7824.362;1.3;2020;4;15;5;102;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737526
1996;Belize;2020-04-12;3;0;397621;3.853;7824.362;1.3;2020;4;15;6;103;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737527
1997;Belize;2020-04-13;1;0;397621;3.853;7824.362;1.3;2020;4;16;0;104;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737528
1998;Belize;2020-04-14;4;0;397621;3.853;7824.362;1.3;2020;4;16;1;105;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737529
1999;Belize;2020-04-15;0;0;397621;3.853;7824.362;1.3;2020;4;16;2;106;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737530
2000;Belize;2020-04-16;0;0;397621;3.853;7824.362;1.3;2020;4;16;3;107;BLZ;84;Americas;Central America;FPTH;MLO;1;2;few hospital beds per thousand inhabitants;middle-low income;2;1;737531
